"id","選手","名前(フリガナ)","ロングリスト","所属部門","team_id","team","pos1","pos2","pos3","投","打","身長","体重","年齢","生年月日","編成","選手登録状態","出場枠","対象年度","指名チーム","ドラフト巡","出身チーム","入団年度","本年度登録","通算登録","通算登録(日)","最新通算登録","最新通算登録(日)","FA日数","FA日数(日)","最新FA日数","最新FA日数(日)","国内FA権","残日数（国内）","最新残日数（国内）","海外FA権","残日数（海外）","最新残日数（海外）","評S","現在評価","現在評価最高","将来評価","将来評価最高","2015年予想","2016年予想","2017年予想","2018年予想","フル数","所属リーグ","短縮名","英語表示名","正式名称","real_name","real_name_furigana","real_name_in_english","担当スカウト1","担当スカウト2","担当スカウト3","国籍","現所属チーム","前所属チーム","２つ前所属チーム","F-ID","BR-ID","ホームタウン","NPB選手ID","プロ志望届","2015年予想最高","2016年予想最高","2017年予想最高","2018年予想最高","MLBcom選手ID","2019年予想","2020年予想","2021年予想","2022年予想","2023年予想","2024年予想","2025年予想","2026年予想","2027年予想","2028年予想","2019年予想最高","2020年予想最高","2021年予想最高","2022年予想最高","2023年予想最高","2024年予想最高","2025年予想最高","2026年予想最高","2027年予想最高","2028年予想最高","育成⇒支配下契約日","支配下⇒育成契約日","翌三末時点年齢","背番号"
"1073233428","小深田　大翔","コブカタ　ヒロト","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","なし","右","左","168","69","24","1995-09-28","支配下","2軍","日本人選手","2019","楽天","ドラフト1位","大阪ガス","2020年","","","","","","","","","","","","","","","","N","20.0","20","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","小深田","Hiroto Kobukata","","小深田　大翔","コブカタ　ヒロト","Hiroto Kobukata","","","","日本","楽天","大阪ガス","近畿大","","","0","","","","","","","","0.0","25.0","30.0","30.0","30.0","0.0","0.0","0.0","0.0","0.0","","25","30","30","30","","","","","","","","24","0"
"1073233621","引地　秀一郎","ヒキジ　シュウイチロウ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","右","188","84","19","2000-06-03","支配下","2軍","日本人選手","2019","楽天","ドラフト3位","倉敷商","2019年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","10.0","10","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","引地","Shuichiro Hikiji","","引地　秀一郎","ヒキジ　シュウイチロウ","Shuichiro Hikiji","","","","日本","楽天","倉敷商","","","","0","41445138","","","","","","","20.0","25.0","30.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","20","25","30","40","","","","","","","","","19","39"
"1073234055","黒川　史陽","クロカワ　フミヤ","プロ(楽天)","楽天","210606393","楽天","内野手","二塁手","なし","右","左","182","85","18","2001-04-17","支配下","2軍","日本人選手","2019","楽天","ドラフト2位","智辯和歌山","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","黒川","Fumiya Kurokawa","","黒川　史陽","クロカワ　フミヤ","Fumiya Kurokawa","","","","日本","楽天","智辯和歌山","","","","0","","","","","","","","0.0","15.0","15.0","20.0","20.0","0.0","0.0","0.0","0.0","0.0","","15","15","20","20","","","","","","","","18","24"
"1073234190","中村　和希","ナカムラ　カズキ","プロ(楽天)","楽天","210606393","楽天","外野手","右翼手","左翼手","左","左","173","75","24","1995-10-26","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト3位","天理大","2018年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","中村","Kazuki Nakamura","","中村　和希","ナカムラ　カズキ","Kazuki Nakamura","","","","日本","楽天","天理大","大阪桐蔭","","","0","61265136","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","24","134"
"1073235152","佐藤　智輝","サトウ　トモキ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","左","左","183","80","19","2000-06-05","支配下","2軍","日本人選手","2019","楽天","ドラフト5位","山形中央","2019年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","佐藤","Tomoki Sato","","佐藤　智輝","サトウ　トモキ","Tomoki Sato","","","","日本","楽天","山形中央","","","","1","61765138","","","","","","","20.0","20.0","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","20","20","25","30","","","","","","","","","19","61"
"1073235256","弓削　隼人","ユゲ　ハヤト","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","左","左","193","105","25","1994-04-06","支配下","2軍","日本人選手","2019","楽天","ドラフト4位","SUBARU","2019年","60","60日","60","60日","60","60日","60","60日","60","7年","955","955","9年","1245","1245","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","弓削","Hayato Yuge","","弓削　隼人","ユゲ　ハヤト","Hayato Yuge","","","","日本","楽天","SUBARU","日本大","","","0","61865138","","","","","","","20.0","25.0","30.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","20","25","30","30","","","","","","","","","25","23"
"1073235260","則本　佳樹","ノリモト　ヨシキ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","174","79","25","1994-05-14","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト2位","山岸ロジスターズ","2019年","0","0日","0","","","0日","0","","","","","","","","","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","則本佳","Yoshiki Norimoto","","則本　佳樹","ノリモト　ヨシキ","Yoshiki Norimoto","","","","日本","楽天","山岸ロジスターズ","","","","0","51455138","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","25","136"
"1073235411","清宮　虎多朗","セイミヤ　コタロウ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","190","84","19","2000-05-26","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト1位","八千代松陰","2019年","0","0日","0","","","0日","0","","","","","","","","","N","10.0","10","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","清宮","Kotaro Seimiya","","清宮　虎多朗","セイミヤ　コタロウ","Kotaro Seimiya","","","","日本","楽天","八千代松陰","","","","0","41945138","","","","","","","15.0","20.0","20.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","15","20","20","25","","","","","","","","","19","135"
"1073236129","小峯　新陸","コミネ　シンリ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","189","88","18","2001-12-01","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト2位","鹿児島城西","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","2","パ・リーグ","小峯","Shinri Komine","","小峯　新陸","コミネ　シンリ","Shinri Komine","","","","日本","楽天","鹿児島城西","","","","0","","","","","","","","0.0","15.0","17.5","25.0","32.5","0.0","0.0","0.0","0.0","0.0","","15","20","30","35","","","","","","","","18","138"
"1073236207","澤野　聖悠","サワノ　キヨハル","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","なし","右","左","184","84","17","2002-03-09","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト4位","誉","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","澤野","Kiyoharyu Sawano","","澤野　聖悠","サワノ　キヨハル","Kiyoharu Sawano","","","","日本","楽天","誉","","","","0","","","","","","","","0.0","15.0","15.0","20.0","25.0","0.0","0.0","0.0","0.0","0.0","","15","15","20","25","","","","","","","","18","141"
"1073236271","福森　耀真","フクモリ　ヨウマ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","右","右","178","87","22","1997-09-27","支配下","2軍","日本人選手","2019","楽天","ドラフト5位","九州産業大","2020年","","","","","","","","","","","","","","","","N","20.0","20","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","福森","Yoma Fukumori","","福森　耀真","フクモリ　ヨウマ","Yoma Fukumori","","","","日本","楽天","九州産業大","北九州","","","0","","","","","","","","0.0","25.0","30.0","35.0","35.0","0.0","0.0","0.0","0.0","0.0","","25","30","35","35","","","","","","","","22","49"
"1073236445","山﨑　真彰","ヤマザキ　マアキ","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","なし","右","左","182","84","24","1995-09-26","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト3位","University of Hawaii","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","山﨑","Maaki Yamazaki","","山﨑　真彰","ヤマザキ　マアキ","Maaki Yamazaki","","","","日本","楽天","University of Hawaii","東京国際大","","","0","","","","","","","","0.0","20.0","25.0","25.0","30.0","0.0","0.0","0.0","0.0","0.0","","20","25","25","30","","","","","","","","24","140"
"1073236515","津留﨑　大成","ツルサキ　タイセイ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","右","右","177","85","22","1997-10-10","支配下","2軍","日本人選手","2019","楽天","ドラフト3位","慶應義塾大","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","津留﨑","Taisei Tsurusaki","","津留﨑　大成","ツルサキ　タイセイ","Taisei Tsurusaki","","","","日本","楽天","慶應義塾大","慶應義塾","","","0","","","","","","","","0.0","20.0","20.0","25.0","25.0","0.0","0.0","0.0","0.0","0.0","","20","20","25","25","","","","","","","","22","52"
"1073236555","武藤　敦貴","ムトウ　アツキ","プロ(楽天)","楽天","210606393","楽天","外野手","中堅手","なし","左","左","178","73","18","2001-06-15","支配下","2軍","日本人選手","2019","楽天","ドラフト4位","都城東","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","2","パ・リーグ","武藤","Atsuki Muto","","武藤　敦貴","ムトウ　アツキ","Atsuki Muto","","","","日本","楽天","都城東","","","","0","","","","","","","","0.0","17.5","22.5","27.5","30.0","0.0","0.0","0.0","0.0","0.0","","20","25","30","35","","","","","","","","18","71"
"1073236557","江川　侑斗","エガワ　ユウト","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","なし","右","右","177","81","18","2001-06-29","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト1位","大分","2020年","","","","","","","","","","","","","","","","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","江川","Yuto Egawa","","江川　侑斗","エガワ　ユウト","Yuto Egawa","","","","日本","楽天","大分","","","","0","","","","","","","","0.0","15.0","20.0","25.0","35.0","0.0","0.0","0.0","0.0","0.0","","15","20","25","35","","","","","","","","18","137"
"1073236944","水上　桂","ミズカミ　ケイ","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","なし","右","右","172","73","18","2001-07-05","支配下","2軍","日本人選手","2019","楽天","ドラフト7位","明石商","2020年","","","","","","","","","","","","","","","","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","水上","Kei Mizukami","","水上　桂","ミズカミ　ケイ","Kei Mizukami","","","","日本","楽天","明石商","","","","0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","18","78"
"1073234539","J.T. シャギワ","J.T. シャギワ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","右","両","190","90","29","1990-12-03","","","","2020","","","","","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","S","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","","JT Chargois","","","","Jon Thomas Chargois","","","","アメリカ","楽天","Los Angeles(NL)","Minnesota","13767","","0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","29","15"
